restaurante_name,user_name,review_date,stars,comment_text,year,platform,language,comment_text_translated
mani,kim e. powell,10 meses atrás no Google,1,"5.0  one of the best restaurants I have ever eaten at. I went with two other  foodie friends who also rated it a 5. it's a perfect scoring restaurant.  it's within the top 100 in the world but probably should be in the top  50. we had the goat cheese starter which was a strong start. not to  mention, we were walk-in, no reservation, and our one hr. wait went by  quickly because we were able to order drinks, and sit in a rather comfy  seat. the orange wine [I don't remember the name, but it was French],  was so lovely. we ordered a half glass for 250R$. then we had the main  dish — fish in banana leaf. it was divine. then it has like a plantain  jute below it for the ultimate pairing. then we had two desserts  recommended by the amazing host, who was super kind and also spoke  English. it was a brilliant experience. I'll post images of the dessert  as I’ve unfortunately forgotten the name. this is the thing you can't  leave without trying, which is so hard to say given everything was  amazing, but the caipirinha with ginger [last one on the menu] was the  best cocktail I have ever had in my life. it was so good. extremely  tasty, balanced, and considered. I would drink that all the time.   Service:  Dine in    Meal type:  Dinner    Price per person:  R$180–200    Food:  5    Service:  5    Atmosphere:  5    Vegetarian options:  yes    Dietary restrictions:  had food that's accommodating",2023,Google,en,"5.0 um do melhor restaurant que já comi.fui com outro doi amigo foodi que também o classificaram 5 . é um restaurant perfeito para pontuar . está entr os 100 melhor do mundo , ma provavelment deveria estar entr os 50 primeiro . tivemo o acionador de caça que foi um começo forte.sem mencionar , estávamo andando , sem reserva e nossa única rh.espera passou rapidament porqu fomo capaz de pedir bebida e sentar em um assento bastant confortável.o vinho laranja [ não me lembro do nome , ma era francê ] , era tão adorável.pedimo meio copo por 250r $ .então tivemo o prato princip - peix na folha de banana.era divino.então tem uma juta de banana abaixo dela para o emparelhamento final.então tivemo dua sobremesa recomendada pelo anfitrião incrível , que era super gentil e também falava inglês.foi uma experiência brilhante.v postar imagen da sobremesa , poi infelizment esqueci o nome.é isso que você não pode sair sem tentar , o que é tão difícil de dizer que tudo foi incrível , ma o caipirinha com gengibr [ o último no menu ] foi o melhor coquetel que já tive na minha vida.foi tão bom.extremament saboroso , equilibrado e considerado.eu beberia isso o tempo todo . serviço : jant no tipo de refeição : preço do jantar por pessoa : r $ 180–200 atmosfera opçõ vegetariana : sim restriçõ alimentar : tinha alimento que são acomodado"
mani,Jo Bringazi,10 meses atrás no Google,1,"I  cannot say enough about how amazing this place is. She elevates versions  of modern Brazilian cuisine into each and every dish by using her  classically trained lens with Brazilian ingredients. Get “o ovo” for  dessert, you won’t be disappointed.   Food:  5    Service:  4    Atmosphere:  4",2023,Google,en,"não posso dizer o suficient sobr o quão incrível é ess lugar.ela eleva versõ da cozinha brasileira moderna em cada prato usando sua lent treinada classicament com ingredient brasileiros.obtenha `` o ovo '' para a sobremesa , você não ficará desapontado ."
mani,Yofran M.,10 meses atrás no Yelp,1,"I am not convinced by the advertising image, your advertising needs more love",2023,Yelp,en,"não estou convencido da imagem publicitária , sua publicidad precisa de mai amor"
mani,Reinaldo Moreira,10 meses atrás no Google,1,Meal type:  Lunch    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  5,2023,Google,en,tipo de refeição : almoço preço por pessoa : r $ 200+
mani,Guilherme Coutinho,10 meses atrás no Google,1,Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  4,2023,Google,en,serviço : jant no tipo de refeição : preço do almoço por pessoa : r $ 200+ alimento
mani,Thomas M.,11 meses atrás no Yelp,1,"Unbelievable combination of  presentation, ingredient compelation and delivery. All in the context of  a ""chill"", non pretentious vibe. In my mind top 3 restaurants in Sao  Paolo.",2023,Yelp,en,"combinação inacreditável de apresentação , compensação de ingredient e entrega.tudo no contexto de uma vibração `` fria '' , não pretensiosa.na minha ment , os 3 melhor restaurant em são paolo ."
mani,Yi-Chieh Chen,um ano atrás no Google,1,"Most  enjoyable fine dining I have had in São Paulo in terms of creativity,  flavors, and wine pairing Service was attentive. Definitely agree with  the other reviews on the tables being closely packed though. What stood  out to me about Maní is the use of spices. Relative to other restaurants  here, where there seems to be a general absence of hot spiciness , it  is very refreshing. Would revisit (& probably skip meals before  coming so that I can finish the wine pairing & bread ) Shout out to  the sommelier for the excellent & unique wine choices    Service:  Dine in    Meal type:  Dinner",2023,Google,en,"o mai agradável restaurant que tive em são paulo em termo de criatividad , sabor e serviço de emparelhamento de vinho foi atencioso.definitivament , concord com os outro comentário sobr as mesa que estão de perto.o que se destac sobr maní é o uso de especiarias.em relação a outro restaurant aqui , ond parec haver uma ausência geral de tempero quent , é muito refrescante.revisitaria ( e provavelment pule as refeiçõ ant de vir para que eu possa terminar o emparelhamento de vinho e o pão ) gritar para o sommeli para o excelent e exclusivo serviço de opçõ de vinho : jant no tipo de refeição : jantar"
mani,Aaron O.,um ano atrás no Yelp,1,"Que bom! Really enjoyed the food  and overall service at Maní. We ordered the tasting menu and each dish  was brought out in the perfect cadence. The wait staff was friendly and  explained every dish in great detail, and really went above and beyond.  And the food was exceptional. I tasted flavors and ingrediants i'd never  experienced before. My mouth was truly confused - which is a good  thing!",2023,Yelp,en,"que bom ! realment gostei da comida e do serviço geral na maní.pedimo o menu de degustação e cada prato foi trazido à tona na cadência perfeita.a equip de garçon foi amigável e explic todo os prato em detalh , e realment foi além . e a comida era excepcional.eu provei sabor e ingredient que eu nunca experimentei antes.minha boca estava realment confusa - o que é uma coisa boa !"
mani,Marco Almeida,um ano atrás no Google,1,"Helena Rizzo and her team is just a kitchen dream team, without saying how great is the staff serving.   Service:  Dine in    Meal type:  Lunch    Price per person:  R$200+    Food:  5    Service:  5    Atmosphere:  5",2023,Google,en,"helena rizzo e sua equip são apena uma equip de kitchen dream , sem dizer o quão grand é a equip que serv . serviço : jant no tipo de refeição : almoço preço por pessoa : r $ 200+"
mani,Humberto Santos,um ano atrás no Google,1,"Great dishes, service and ambiance.   Food:  4    Service:  4    Atmosphere:  4",2023,Google,en,"ótimo prato , serviço e ambient ."
mani,Douglas Ronconi,um ano atrás no Google,1,Service:  Dine in    Meal type:  Dinner    Price per person:  R$200+    Food:  4    Service:  5    Atmosphere:  5    Parking options:  Valet,2023,Google,en,serviço : jant no tipo de refeição : preço do jantar por pessoa : r $ 200+ opçõ de estacionamento : manobrista
mani,Janaína Simplício,um ano atrás no Google,1,"Mani sempre surpreende! Comida delicada, absurdamente deliciosa. Tratamento eficiente, rápido.",2023,Google,es,"mani sempr surpreend ! comida delicada , absurdament deliciosa . tratamento eficient , rápido ."
mani,Cristianofalcon Freitas,um ano atrás no Google,1,Lugar top,2023,Google,lv,lugar superior
mani,Naiara Pérez Herrero,um ano atrás no Google,1,"Aunque la comida estaba rica,  pedí una moqueca que poco tiempo duró en mi organismo. Esto tuvo lugar  tanto conmigo como uno de mis acompañantes en la cena. Pedí  explicaciones al jefe de camareros y lo único que recibí fue su número  de teléfono (con intenciones desconocidas) y una disculpa, pero gasté  más de 300 reales en una cena que no pude disfrutar, y lo único que  recibí a cambio fue un número de teléfono. Esto no es una estrella  michelín ni es nada.",2023,Google,es,"embora a comida foss rica , pedi uma moqueca que durou pouco tempo no meu corpo.isso aconteceu comigo e com um do meu companheiro no jantar.pedi explicaçõ ao chefe do garçon e tudo o que recebi foi o número de telefon dele ( com intençõ desconhecida ) e um pedido de desculpa , ma passei mai de 300 reai em um jantar que não pude desfrutar , e a única coisa que recebi em troca foi um número de telefone.esta não é uma estrela michelin não é nada ."
mani,Christina N.,um ano atrás no Yelp,1,"What a delightful meal! I had a  1pm reservation and the restaurant was pretty crowded about 15-20 min  before with a bunch of locals waiting for it to open. I was promptly  seated when the restaurant open, and was greeted warmly by two English  speaking servers. I went with the tasting menu and it was amazing. The  portions were all a tad small, but I felt pretty full by the end. If I  were to visit again, i'd probably go with the ala carte menu since the  portions were much bigger. That said, all the dishes here were  exquisite. My absolute favorite was the reconstructed roe dish and the  broccoli seaweed bite. Would definitely love to return again!",2023,Yelp,en,"que refeição deliciosa ! eu tinha uma reserva às 13h e o restaurant estava bastant lotado cerca de 15 a 20 minuto ant , com um mont de morador esperando que ele seja aberto.eu estava prontament sentado quando o restaurant aberto e fui recebido calorosament por doi servidor de língua inglesa.eu fui com o menu de degustação e foi incrível.a porçõ eram toda um pouco pequena , ma eu me senti bastant cheio até o final.s eu visitass novament , provavelment iria com o menu ala cart , já que as porçõ eram muito maiores.dito isto , todo os prato aqui eram requintados.meu favorito absoluto foi o prato de roe reconstruído e a mordida de alga de brócolis.definitivament adoraria voltar novament !"
mani,Fernando Reveco,um ano atrás no Foursquare,0,Very good food. Wine list should include non Brazilian wine.,2023,Foursquare,en,muito boa comida.a lista de vinho deve incluir vinho não brasileiro .
mani,Lupe Lima,um ano atrás no Google,1,Comida deliciosa,2023,Google,es,comida deliciosa
mani,Thierry Ratto,2 anos atrás no Google,1,Très bonne cuisine.,2022,Google,fr,muito boa cozinha .
mani,Bruna Gomes,2 anos atrás no Google,1,Excelente restaurante,2022,Google,ro,excelent restaurant
mani,Angela Serra Geraissate,2 anos atrás no Google,1,Muito legal,2022,Google,it,muito legal
mani,Filippo Minozzi,2 anos atrás no Google,1,"Highly overpriced. One red wine  only by the glass, which costed 20usd and definitely was not worth it!!  Service was not the best since arrival, where we were welcome with a  ""you booked but you are 15min late so you lost your table but we are  nice and allow you to dine in"" and yet there were a few empty tablea.  Food is good but not worth the price paid.",2022,Google,en,"altament caro.um vinho tinto apena pelo copo , que custou 20usd e definitivament não valeu a pena ! ! o serviço não foi o melhor desd a chegada , ond fomo bem -vindo com um `` você reserv , ma está 15 minuto , então perdeu sua mesa , ma somo legai e permitimo que você jantar '' e , no entanto , havia alguma tábua vazia . a comida é boa , ma não vale o preço pago ."
mani,Gemma D.,2 anos atrás no Yelp,1,"This meal made me so happy I  could weep. One of the best dining experiences I've ever had to date I  first heard of Maní and Chef @helenarizzo while watching The Final Table  and I was lucky enough to get a reservation on this trip to São Paulo.  Maní serves up elevated Brazilian cuisine with ingredients and plenty of  dishes native to Brazil and the Amazon. Everything was so unique and  delicious, but my MUST order agains are the Couvert (the fresh bread  with spread selection), Squid Ramen, Fresh Fish Moqueca, the Octopus  with Chorizo Rice, and the Black Forest for dessert.",2022,Yelp,en,"esta refeição me deixou tão feliz que eu poderia chorar.uma da melhor experiência gastronômica que já tive até agora , ouvi falar de maní e chef @ helenarizzo enquanto assistia a mesa final e tive a sort de conseguir uma reserva nesta viagem a são paulo . maní serv cozinha brasileira elevada com ingredient e muito prato nativo do brasil e da amazônia.tudo era tão único e delicioso , ma meu pedido deve ser o couvert ( o pão fresco com seleção de espalhada ) , ramen de lula , peix fresco moqueca , polvo com arroz chouriço e a floresta negra para a sobremesa ."
mani,James,2 anos atrás no Google,1,"This restaurant has an elegant  and wholesome ambience. You can feel the vibrant energy in the air when  you enter and whilst you’re dining. The team are very organised and  attentive. The menu has a good variety but does not compromise on  flavour or quality. I can recommend pretty much every dish I had but the  one that exceeded the rest for me was the white fish cooked in banana  leaves. It could be described and decadent, it was full of flavour and  moisture and had a creamy buttery like texture. The dessert which was  named after a British monarch and closely resembles an eaten mess was  sensational. It hit all the right notes and really took me home to  England. I highly recommend this restaurant in every aspect.",2022,Google,en,"est restaurant tem um ambient elegant e saudável.você pode sentir a energia vibrant no ar quando entra e enquanto está jantando.a equip é muito organizada e atenciosa.o menu tem uma boa variedad , ma não compromet o sabor ou a qualidade.eu posso recomendar praticament todo os prato que tive , ma aquel que excedeu o resto para mim era o peix branco cozido em folha de banana.poderia ser descrito e decadent , estava cheio de sabor e umidad e tinha uma textura amanteigada cremosa.a sobremesa que recebeu o nome de um monarca britânico e se assemelha a uma bagunça consumida foi sensacional.el atingiu toda as nota certa e realment me levou para casa para a inglaterra.eu recomendo est restaurant em todo os aspecto ."
mani,Abraham Briseño Moreno,2 anos atrás no Google,1,"Absolutely loved this place and  will go back for sure! Nothing to complain about, just great service,  delicious food and perfect environment. Better to book in advanced and  it tends to be full.",2022,Google,en,"absolutament amei est lugar e voltarei com certeza ! nada para reclamar , apena ótimo serviço , comida deliciosa e ambient perfeito.melhor reservar em advanc e tend a estar cheio ."
mani,May Wu,2 anos atrás no Google,1,"I had the 10 course experience  at Mani and it was amazing. The ingredients were from the Amazon, mixes  of fruits and ingredients that I have never heard of. The flavors were  all so different and I had such a great time. I only took one picture  unfortunately but worth the experience! Would go again.",2022,Google,en,"eu tive a experiência de 10 curso em mani e foi incrível.o ingredient eram da amazônia , mistura de fruta e ingredient que eu nunca ouvi falar.o sabor eram todo tão diferent e eu me diverti muito.infelizment , tirei uma foto , ma vale a pena a experiência ! iria novament ."
mani,Tânia Morosoli Santos,2 anos atrás no Google,1,Amei!! Recomendo muito!!,2022,Google,pt,amei ! ! recomendo muito ! !
mani,Alex P.,2 anos atrás no Yelp,1,"There are meals that are not  meals, but deep memories, experiences engrained into our souls, that  stay with us through life and perhaps, even continue to live on after  our physical selves disappear from the planet. A meal at Mani is,  unquestionably, one of them. With Helena Rizzo in charge of this  establishment driving an ambition to fuse Brazilian ingredients and  dishes with European techniques of cooking, the results are well beyond  comprehension. Trying out 6 courses total was more than an adventure, it  was an extremely tasty one as every bite was better and better. It is  very tough to pick a favorite. Calamari with jamon dashi, black garlic,  snow peas was delicate and loaded with umami flavor. Perch wrapped in  Banana leaf with manioc flour, coconut, plantain and tacupi sauce is  spectacular. Wild cherry chocolate dessert and Mud to Chaos are amazing.  Atlantic Forest greens, mango, peach palm heart, passion fruit and  charcoal infused oil redefines what a salad can be. A highlight of it  all was also the Atlantic triple tail moqueca traditional style. The  waiter did provide a warning that since this is the best moqueqa he's  ever had himself, for a visitor trying the classic dish first time, all  other experiences of moqueca will be hard not to compare. Hopefully, by  this point in the review, there no need to say much more. Bottom line  is: when in São Paulo, not experiencing Mani is not experiencing São  Paulo.",2022,Yelp,en,"existem refeiçõ que não são refeiçõ , ma lembrança profunda , experiência enraizada em nossa alma , que permanecem conosco pela vida e talvez até continuem a viver depoi que nosso eu físico desaparecem do planeta.uma refeição em mani é , inquestionavelment , uma delas.com helena rizzo , encarregada dest estabelecimento , dirigindo uma ambição de fundir os ingredient e prato brasileiro com técnica européia de culinária , os resultado estão muito além da compreensão.experimentar 6 curso no total foi mai do que uma aventura , foi extremament saboroso , poi cada mordida era cada vez melhor.é muito difícil escolh um favorito.calamari com jamon dashi , alho preto , ervilha de neve eram delicada e carregada com sabor de umami.o poleiro envolto em folha de banana com farinha de manioc , coco , banana e molho tacupi é espetacular.a sobremesa de chocol de cerejeira selvagem e a lama para o cao são incrívei . verd da floresta atlântica , manga , pêssego heart , maracujá e óleo infundido com carvão redefin o que uma salada pode ser.um destaqu de tudo isso também foi o estilo tradicion do atlant tripl tail moqueca.o garçom forneceu um aviso de que , como est é o melhor maqueqa que ele já teve , para um visitant tentando o prato clássico pela primeira vez , toda as outra experiência de moqueca serão difícei de não comparar.felizment , a essa altura da revisão , não há necessidad de dizer muito mais.a linha inferior é : quando em são paulo , não experimentar mani não está experimentando são paulo ."
mani,JK,2 anos atrás no Foursquare,0,"Try Ceviche de caju com raspadinha de cajuína e cachaça, Moqueca do Maní & Da lama ao caos",2022,Foursquare,pt,"tri cevich de caju com raspadinha de cajuína e cachaça , moqueca do maní & da lama ao cao"
mani,Janno Van Blankers,2 anos atrás no Google,1,"Very amazing restaurant, we did the tasting which was beyond our expectations",2022,Google,en,"restaurant muito incrível , fizemo a degustação que estava além da nossa expectativa"
mani,Leandro Aparecido,2 anos atrás no Google,1,Comida excelente!,2022,Google,pt,comida excelent !
mani,J B,2 anos atrás no Google,1,"We loved everything about Maní  and the dining experience the Culinary & Dining Teams offered Each  course was presented, explained and delicious. We will definitely  return. I highly recommend Maní.",2022,Google,en,"adoramo tudo sobr maní e a experiência gastronômica que as equip de culinária e jantar oferecida que cada curso foram apresentada , explicada e deliciosas.nó definitivament voltaremos.eu recomendo maní ."
mani,Fausto Camargo,2 anos atrás no Google,1,"Food was excelent however the  service could be improved. One important remark, waiters are not trained  on gluten content on recipes, so make sure you ask them twice if there  is anything containing gluten.",2022,Google,en,"a comida era excelent , no entanto , o serviço poderia ser melhorado.uma observação important , os garçon não são treinado com o conteúdo de glúten na receita , portanto , pergunt dua veze se houver algo contendo glúten ."
mani,Rodolfo de Campos Monteiro,3 anos atrás no Google,1,"Amazing food, truly amazing  experience. Their tasting menu was refreshingly innovative, featuring  typical Brazilian ingredients often overseen by us in our daily lives. I  was disappointed by tge dessert selection: while their ""cacao farofa""  was delicious, their mochi-inspired dessert was underwhelming (even if  it was to cleanse the palat after the lamb). The wine pairing was  divine, though!",2021,Google,en,"comida incrível , experiência realment incrível.o menu de degustação dele era refrescantement inovador , apresentando ingredient brasileiro típico geralment supervisionado por nó em nossa vida diárias.fiquei decepcionado com a seleção de sobremesa da tge : enquanto o `` cacau forofa '' estava delicioso , sua sobremesa inspirada em mochi era assombrosa ( mesmo que foss limpar o palat apó o cordeiro ) .o emparelhamento de vinho era divino , no entanto !"
mani,Lucas,3 anos atrás no Google,1,Ruim,2021,Google,,ruim
mani,keith lee,3 anos atrás no Google,1,Food and service was really good and reasonable priced,2021,Google,en,comida e serviço eram muito bon e com preço razoávei
mani,Jean Phelippe Ramos de Oliveira,3 anos atrás no Google,1,The wine pairings were  fantastic. The sommelier was extremely patient and walked us through the  process. Food was fantastic at a level expected from a Michelin star  restaurant. Could have done better at the presentation/experience  compared to other restaurants given the status of the experience.,2021,Google,en,"os pare de vinho foram fantásticos.o sommeli foi extremament pacient e no acompanh pelo processo.a comida era fantástica em um nível esperado de um restaurant michelin star.poderia ter se saído melhor na apresentação/experiência em comparação com outro restaurant , dado o statu da experiência ."
mani,Brandon Felton,3 anos atrás no Google,1,Fantastic from the first bite to  the last. I loved everything entire experience. The food was amazing.  The wine pairings were great and the staff was knowledgeable and  friendly. I love this place and highly recommend it. You won't be  disappointed. It is one of the best meals that I have ever had. On the  same level as the French Laundry or better. Definitely a meal you won't  regret or forget. I love Mani.,2021,Google,en,"fantástico desd a primeira mordida até o último.eu amei tudo toda a experiência.a comida foi incrível . os pare de vinho foram ótimo e a equip era conhecedora e amigável.eu amo est lugar e recomendo.você não ficará desapontado.é uma da melhor refeiçõ que já tive.no mesmo nível que a roupa francesa ou melhor.definitivament , uma refeição que você não se arrependerá ou esquece.eu amo mani ."
mani,giuliana sangalli,4 anos atrás no Google,1,"Personale gentile, cortese,  molto disponibile e attento al benessere del cliente. Ottimi i menù ben  curati e deliziosiPiù volte scelto nei viaggi di lavoro in Brasile.",2020,Google,it,"caro , pessoal cortê , muito útil e atento ao client bem -ser.excelent menu bem -sucedido e delicioso escolhido em viagen de trabalho ao brasil ."
mani,Caru Camargo,4 anos atrás no Google,1,Hummmmmmmmm....delicioso.....!!!,2020,Google,it,hummmmmmmmm .... delicioso ..... ! ! !
mani,Felipe Camargo,4 anos atrás no Google,1,"A fantastic experience, tastefully and relaxing environment. Totally recommend it!!! :)   Service:  Dine in    Meal type:  Dinner    Food:  5    Service:  5    Atmosphere:  5    Recommended dishes:  Chocolate Pie Praline, Fish in Banana Leaf",2020,Google,en,"uma experiência fantástica , com bom gosto e ambient relaxante.recomendo totalment ! ! ! : ) serviço : jant no tipo de refeição : jantar prato recomendado : torta de chocol praliné , peix em folha de banana"
mani,Beltran Usera,4 anos atrás no Facebook,1,Restaurante espectacular de comida brasileña sofisticada. Un restaurante al que hay que ir sin falta.,2020,Facebook,es,restaurant de comida brasileira espetacular sofisticada.um restaurant para ficar sem falha .
mani,Ben C.,4 anos atrás no Yelp,1,I'm so happy to have come here  to experience this amazing food. The items that stood out to me included  the egg custard and the octopus. The wait staff here is super friendly  and happy to help make suggestions. Overall one of the more memorable  experiences of my time in SP.,2020,Yelp,en,"estou tão feliz por ter vindo aqui para experimentar essa comida incrível.o iten que se destacaram para mim incluíram o creme de ovo e o polvo.a equip de garçon aqui é super amigável e feliz em ajudar a fazer sugestões.no geral , uma da experiência mai memorávei do meu tempo em sp ."
mani,Giacomo P.,4 anos atrás no Yelp,1,"A different Michelin Star  Experience! At Mani is all about the food and its story! Had some of the  most interesting dishes ever, especially the ceviche of caju and the  langoustine with the jabuticava! Great price quality ratio",2020,Yelp,en,"uma experiência diferent da michelin star ! em mani , é tudo sobr a comida e sua história ! tive algun do prato mai interessant de todo os tempo , especialment o cevich de caju e o langoustin com o jabuticava ! ótima proporção de qualidad de preço"
mani,Carmen T.,4 anos atrás no Yelp,1,Excellent food and service! Love  every bite of this Brazilian gourmet restaurant!  I can't wait to come  back next time in Sao Paulo,2020,Yelp,en,excelent comida e serviço ! ame cada mordida dest restaurant gourmet brasileiro ! mal posso esperar para voltar na próxima vez em são paulo
mani,Adele T.,4 anos atrás no Yelp,1,"Coming to Brazil for a friends  wedding and finding out that it has a Michelin guide made me that much  more excited to lay over in São Paulo. Had a wonderful time at Mani, we  chose it for the home like vibe featured on the website and it did not  disappoint... definitely a converted house/ gave that unpretentious but  still very upscale vibe.   I love fine dining in other countries because  it always pushes me out of my comfort zone/ introduces us to new  flavors. Mani did all of these things and more. The uni with oxtail glee  was particularly amazing but really enjoyed 99% of what we received and  that which we did not was more a matter of taste than anything else.  Dessert course was really special.   Only critiques are that only 1  server spoke English, so we felt bad that she was running table to table  to explain the dishes/ that at least 1/2 the restaurant was English  speaking. The second was that although I loved the sommelier (who did  speak English/ I bonded with) the heavy emphasis toward white wines was a  little much just for me personally. At around $250 per person  (including wine pairing) it is one of those meals where you can afford  to be picky, especially when you account for the exchange rate.  Regardless mani will hold a special place in my heart. Worth a stop  without a doubt.",2020,Yelp,en,"chegar ao brasil para um casamento de amigo e descobrir que ele tem um guia michelin me deixou muito mai empolgado em deitar em são paulo.tivemo um tempo maravilhoso em mani , escolhemo para a casa como vibe apresentada no site e não decepcion ... definitivament uma casa convertida/ deu essa vibração despretensiosa , ma ainda muito sofisticada . adoro refeiçõ requintada em outro país , porqu sempr me empurra para fora da minha zona de conforto/ no apresenta a novo sabores.mani fez toda essa coisa e muito mais.a uni com alegria de boi foi particularment incrível , ma realment desfrut de 99 % do que recebemo e o que não fizemo era mai uma questão de gosto do que qualquer outra coisa . o curso de sobremesa foi realment especi . soment as crítica são que apena um servidor falava inglê , então no sentimo mal por ela estar correndo na mesa para explicar os pratos/ que pelo meno 1/2 do restaurant estava falando inglês.a segunda foi que , embora eu amei o sommeli ( que falava inglês/ me uni ) , a fort ênfase em relação ao vinho branco era um pouco demai para mim pessoalmente.em cerca de us $ 250 por pessoa ( incluindo o emparelhamento de vinho ) , é uma daquela refeiçõ ond você pode se dar ao luxo de ser exigent , especialment quando você explicar a taxa de câmbio . independentement de mani ocupará um lugar especi em meu coração.val a pena parar sem dúvida ."
mani,Nathalia F.,4 anos atrás no Yelp,1,"One of the best restaurants in  Sao Paulo. Pricey but great and was founded by an awarded chef.  I have  not gone there in a while, and should return soon.",2020,Yelp,en,"um do melhor restaurant de são paulo.caro , ma ótimo e foi fundado por um chef premiado . eu não fui lá há algum tempo e devo voltar em breve ."
mani,George Lopez,4 anos atrás no Facebook,1,"My first time and I love the great atmosphere, excellent service and the food was amazing! ????????????",2020,Facebook,en,"minha primeira vez e eu amo a ótima atmosfera , o excelent serviço e a comida foi incrível ! ? ? ? ? ? ? ? ? ? ? ? ? ?"
mani,Michael U.,4 anos atrás no Zomato,1,"Although Helena Rizzo studied  architecture in college her career took an unexpected turn in 1997, a  cook position yielding internships with names such as Troisgros and the  Roca brothers that finally led to her opening Maní in 2006.  Now a Michelin 1* recipient, Chef Rizzo having gone on to open a casual  Restaurant inside a bookstore at Iguatemi Shopping plus two Bakeries, it  is at Rua Joaquim Antunes 210 that the flagship remains, a 13h00  arrival on Sunday finding the entry hall filled as diners attempted to  escape pouring rain outside.  Built rustic, a bustling kitchen visible through slotted windows up  front and tree-lined courtyard behind, it was in the latter’s corner  that a table for one was offered, the complete lack of spoken English  surprising for such a highly acclaimed space and service clearly focused  on regulars including a showy middle-aged couple who sat at room’s  center just short of fondling one another in public.  Trying not to hold patrons or language barriers against Chef Rizzo,  though the fact that waiters could not describe her Tasting Menu negated  any attempt to order it, lunch at Maní began with a bag of Bread for  which guests are charged 24 Real, the Corn Baguette from Padoca do Mani  easily trumping their Brioche tasted earlier while Tapioca Starch Chips  crackled like Chicharrón with added flavor from two types of cheesy  Spread.  Opting for a blend of Green Grapes and Coconut Water to compliment  Lunch, the inclusion of a substantial amount of Mint not announced and  unappreciated, it was sticking with Water that savories started with  Maní’s Foie Gras Bonbons, the cost a bit steep for what amounts to six  half-bites of Liver mostly overwhelmed by Port Wine Gel and Guava Paste.  Best thought of as modernist-Brazilian Cuisine, Rizzo’s accolades as  both Latin America and the World’s Best Female Chef in 2014 by San  Pellegrino based on a collection of plates that remain largely unchanged  today, it was not long after Bonbons were gone that seven tiny  “Gnocchi” arrived, the use of two local Roots generating yielding  pillows bathed in Manioc Juice while a follow-up “Pasta” featured shaved  Palm Hearts as Noodles amidst creamy Tulha Cheese and the shaved center  of Caryocar brasiliense.   Fully packed with locals by 13h30, the Restaurant thus humid with noise  level reaching a dull roar, it was thankfully not long before Dessert  arrived, “A Roça” using Corn less successfully than Tanit to create a  textural landscape while “From Mud to Chaos” touched on a wide range of  tastes and textures with balanced sweetness and a slightly savory  finish.",2020,Zomato,en,"embora helena rizzo tenha estudado arquitetura na faculdad , sua carreira teve uma reviravolta inesperada em 1997 , uma posição de cozinheira produzia estágio com nome como troisgro e os irmão roca que finalment levou à sua abertura maní em 2006 . agora , um receptor michelin 1 * , o chef rizzo tendopass para abrir um restaurant casual dentro de uma livraria na compra de iguatemi , além de dua padaria , está em rua joaquim antun 210 que o carro -chefe permanec , uma chegada de 13h00 no domingo encontrando o salão de entrada cheio enquanto os client tentavam escapar da chuva do lado de fora . construído rustic , uma cozinha movimentada visível atravé de janela com fenda na frent e pátio arborizado para trá , estava no canto dest último que uma mesa para uma foi oferecida , a completa falta de inglê falado surpreendent para um espaço e serviço tão aclamado clarament focadosem frequentador regular , incluindo um casal de meia-idad vistoso que estava no centro do quarto , pouco ant de acariciar um ao outro em público . tentando não segurar client ou barreira linguística contra o chef rizzo , embora o fato de os garçon não conseguirem descrev seu menu de degustação negaram qualquer tentativa de encomendá -lo , o almoço em maní começ com um saco de pão pelo qual os hóspede são cobrado 24 reai , a baguet de milhod padoca do mani , superando facilment o seu brioch provou mai cedo , enquanto as batata frita de amido de tapioca estalaram como chicharrón com sabor adicion de doi tipo de spread brega . optando por uma mistura de uva verd e água de coco para complementar o almoço , a inclusão de uma quantidad substanci de hortelã não anunciada e não apreciada , estava grudando com água que os sabor começarsei meia viciado em fígado , oprimido principalment com o gel de vinho do porto e a pasta de goiaba . melhor pensamento como cozinha modernista-brasiliana , os elogio de rizzo como a américa latina e a melhor chef feminina do mundo em 2014 por san pellegrino , com base em uma coleção de prato que permanecem praticament inalterado hoje , não demor muito tempo depoi que bonbon se foi tão minúsculo “ gnocchi ” chegou , o uso de dua raíz locai que geram travesseiro de rendimento banhado em suco de manioc enquanto um “ macarrão ” de acompanhamento apresentava coraçõ de palmeira raspado enquanto macarrão em meio a queijo tulha cremoso e o centro raspado de cariocar o brasiliens . totalment embalado com os habitant locai às 13h30 , o restaurant , úmido , com o nível de ruído atingindo um rugido opaco , felizment não demor muito tempo para a sobremesa chegar , `` um roça '' usando o milho com meno sucesso do que o tanit para criar uma paisagem textur enquanto `` de lama ao cao '' tocou em uma ampla gama de gosto e textura com doçura equilibrada e um acabamento um pouco salgado ."
